,Snow Depth,target,Temp,Precipitation,Precip Amount,Luftfuktighet
9988,0.0,0.0,4.6,regn,0.0029,79.065248381965
9989,0.0,0.0,4.3,regn,0.0024,79.065248381965
9990,0.0,0.0,2.6,regn,0.0054,79.065248381965
9991,0.0,0.0,2.6,regnskurar,0.0054,79.065248381965
9992,0.0,0.0,5.6,none,0.003,79.065248381965
9993,0.0,0.0,5.0,none,0.0011,79.065248381965
9994,0.0,0.0,1.3,none,0.0023,79.065248381965
9995,0.0,0.0,2.7,none,0.006500000000000001,79.065248381965
9996,0.0,0.0,4.1,regn,0.0081,79.065248381965
9997,0.0,0.0,3.1,regn,0.0013000000000000002,79.065248381965
9998,0.0,0.0,3.1,duggregn,0.0013000000000000002,79.065248381965
9999,0.0,0.0,2.9,regnskurar,0.0003,79.065248381965
10000,0.0,0.0,2.2,none,0.0,79.065248381965
10001,0.0,0.0,1.5,none,0.0,79.065248381965
10002,0.0,0.0,2.5,regn,0.002,79.065248381965
10003,0.0,0.0,3.6,regn,0.0031000000000000003,79.065248381965
10004,0.0,0.0,3.8,none,0.0001,79.065248381965
10005,0.0,0.0,2.7,regn,0.0012,79.065248381965
10006,0.0,0.0,2.2,regn,0.0044,79.065248381965
10007,0.0,0.0,2.2,regnskurar,0.0044,79.065248381965
10008,0.0,0.0,5.8,regnskurar,0.0028,79.065248381965
10009,0.0,0.0,5.8,regn,0.0028,79.065248381965
10010,0.0,0.0,5.9,none,0.0019,79.065248381965
10011,0.0,0.0,4.1,regn,0.0165,79.065248381965
10012,0.0,0.0,1.0,regn,0.0006,79.065248381965
10013,0.0,0.0,1.0,snöbyar,0.0006,79.065248381965
10014,0.0,0.0,2.9,regn,0.0044,87.66666666666667
10015,0.0,0.0,-2.9,snowfall,0.0026000000000000003,76.20833333333333
10016,0.0,0.0,-2.9,regnskurar,0.0026000000000000003,76.20833333333333
10017,0.0,0.0,-2.9,byar av snöblandat regn,0.0026000000000000003,76.20833333333333
10018,0.0,0.0,-7.9,snowfall,0.0,77.65217391304348
10019,0.0,0.0,-1.9,none,0.0,89.125
10020,0.0,0.0,-1.6,none,0.0,80.25
10021,0.0,0.0,-2.4,none,0.0,75.0
10022,0.0,0.02,-3.9,snowfall,0.0016,74.0
10023,0.02,0.01,-4.1,none,0.0,69.33333333333333
10024,0.01,0.01,-3.9,none,0.0,68.08333333333333
10025,0.01,0.01,-4.4,none,0.0,66.04166666666667
10026,0.01,0.0,-4.9,none,0.0,76.95833333333333
10027,0.0,0.0,-5.4,snöbyar,0.0,70.125
10028,0.0,0.0,-5.5,snöbyar,0.0,63.46666666666667
10029,0.0,0.0,-5.9,none,0.0,60.541666666666664
10030,0.0,0.0,-6.4,none,0.0001,65.66666666666667
10031,0.0,0.03,-5.2,snowfall,0.0013000000000000002,65.54166666666667
10032,0.0,0.03,-5.2,snöbyar,0.0013000000000000002,65.54166666666667
10033,0.03,0.03,-4.7,none,0.0004,76.3913043478261
10034,0.03,0.07,-2.6,snowfall,0.004200000000000001,83.875
10035,0.07,0.09,-5.4,snowfall,0.002,76.79166666666667
10036,0.09,0.08,-5.6,none,0.0011,84.23076923076923
10037,0.08,0.1,-5.2,snowfall,0.0036000000000000003,79.065248381965
10038,0.1,0.07,-1.1,none,0.0005,79.065248381965
10039,0.07,0.05,1.2,none,0.0,79.065248381965
10040,0.05,0.03,-0.4,none,0.0,79.065248381965
10041,0.03,0.03,-0.6,none,0.0,82.0
10042,0.03,0.03,-1.6,none,0.0,83.91666666666667
10043,0.03,0.02,-0.2,regn,0.0004,86.95833333333333
10044,0.02,0.0,1.4,regn,0.009800000000000001,91.29166666666667
10045,0.02,0.0,1.4,snöblandat regn,0.009800000000000001,91.29166666666667
10046,0.0,0.0,2.0,regn,0.0035,89.375
10047,0.0,0.0,1.6,regn,0.0019,88.16666666666667
10048,0.0,0.0,1.7,regn,0.0007,89.04166666666667
10049,0.0,0.0,1.7,snöblandat regn,0.0007,89.04166666666667
10050,0.0,0.01,0.5,snowfall,0.005200000000000001,82.41666666666667
10051,0.0,0.01,0.5,regn,0.005200000000000001,82.41666666666667
10052,0.0,0.01,0.5,snöblandat regn,0.005200000000000001,82.41666666666667
10053,0.01,0.0,0.9,none,0.0005,88.54166666666667
10054,0.0,0.01,0.8,snowfall,0.005,86.65217391304348
10055,0.01,0.0,0.9,snowfall,0.0008,79.065248381965
10056,0.01,0.0,0.9,snöblandat regn,0.0008,79.065248381965
10057,0.01,0.0,0.9,regn,0.0008,79.065248381965
10058,0.0,0.0,1.4,none,0.0043,79.065248381965
10059,0.0,0.0,2.9,none,0.0046,79.065248381965
10060,0.0,0.0,2.4,regnskurar,0.0001,79.065248381965
10061,0.0,0.0,2.4,regn,0.0016,79.065248381965
10062,0.0,0.0,2.4,snöblandat regn,0.0016,79.065248381965
10063,0.0,0.0,2.9,regn,0.0006,95.0909090909091
10064,0.0,0.0,2.7,regnskurar,0.0028,91.95833333333333
10065,0.0,0.0,2.7,regn,0.0028,91.95833333333333
10066,0.0,0.0,3.3,regn,0.0070999999999999995,90.91666666666667
10067,0.0,0.0,2.7,none,0.0006,89.33333333333333
10068,0.0,0.0,4.4,none,0.0,83.125
10069,0.0,0.0,4.3,none,0.0,71.29166666666667
10070,0.0,0.0,1.9,none,0.0,72.45833333333333
10071,0.0,0.0,1.3,none,0.0,84.875
10072,0.0,0.0,1.5,regn,0.0001,85.95833333333333
10073,0.0,0.0,2.0,regn,0.0014,89.29166666666667
10074,0.0,0.0,1.6,none,0.0009000000000000001,90.5
10075,0.0,0.0,0.2,none,0.0028,89.91666666666667
10076,0.0,0.0,1.5,none,0.0,83.41666666666667
10077,0.0,0.0,2.8,none,0.0,75.79166666666667
10078,0.0,0.0,1.2,duggregn,0.0,80.79166666666667
10079,0.0,0.0,2.9,none,0.0,83.58333333333333
10080,0.0,0.0,5.0,regn,0.0009000000000000001,74.8
10081,0.0,0.0,3.9,none,0.0,79.065248381965
10082,0.0,0.0,7.7,none,0.0,79.065248381965
10083,0.0,0.0,7.4,none,0.0,93.27272727272727
10084,0.0,0.0,2.8,none,0.0,71.16666666666667
10085,0.0,0.0,4.8,none,0.0,75.08333333333333
10086,0.0,0.0,4.8,none,0.0,77.45833333333333
10087,0.0,0.0,3.5,regn,0.008,84.08333333333333
10088,0.0,0.0,3.5,snöbyar,0.0,65.54166666666667
10089,0.0,0.0,3.5,regnskurar,0.0,65.54166666666667
10090,0.0,0.0,3.5,småhagel,0.0,65.54166666666667
10091,0.0,0.0,3.0,regn,0.0025,69.29166666666667
10092,0.0,0.0,5.0,regn,0.0002,71.0
10093,0.0,0.0,4.5,regn,0.0029,91.41666666666667
10094,0.0,0.0,4.8,none,0.0013000000000000002,86.91666666666667
10095,0.0,0.0,9.3,none,0.0,75.58333333333333
10096,0.0,0.0,7.3,none,0.0001,77.625
10097,0.0,0.0,3.9,none,0.0014,78.66666666666667
10098,0.0,0.0,4.3,regnskurar,0.0,81.95833333333333
10099,0.0,0.0,4.3,småhagel,0.0,81.95833333333333
10100,0.0,0.0,1.8,none,0.0,77.79166666666667
10101,0.0,0.0,1.5,snowfall,0.0070999999999999995,68.33333333333333
10102,0.0,0.0,1.5,snöblandat regn,0.0070999999999999995,68.33333333333333
10103,0.0,0.0,1.5,regn,0.0070999999999999995,68.33333333333333
10104,0.0,0.0,2.8,none,0.0,77.58333333333333
10105,0.0,0.0,5.0,none,0.0,83.45833333333333
10106,0.0,0.0,6.8,none,0.0,55.0
10107,0.0,0.0,5.7,none,0.0,51.333333333333336
10108,0.0,0.0,6.3,none,0.0,66.625
10109,0.0,0.0,4.0,none,0.0,66.79166666666667
10110,0.0,0.0,1.6,none,0.0,71.07142857142857
10111,0.0,0.0,2.9,none,0.0,70.0
10112,0.0,0.0,2.5,none,0.0,79.065248381965
10113,0.0,0.0,0.9,none,0.0,79.065248381965
10114,0.0,0.0,3.3,none,0.0003,79.065248381965
10115,0.0,0.0,8.0,none,0.001,79.065248381965
10116,0.0,0.0,9.5,regn,0.0007,79.065248381965
10117,0.0,0.0,7.7,regn,0.0066,79.065248381965
10118,0.0,0.0,4.0,regn,0.0021000000000000003,79.065248381965
10119,0.0,0.0,3.9,none,0.0,79.065248381965
10120,0.0,0.0,5.2,regn,0.0021000000000000003,79.065248381965
10121,0.0,0.0,6.1,none,0.0031000000000000003,79.065248381965
10122,0.0,0.0,6.1,regnskurar,0.0011,79.065248381965
10123,0.0,0.0,6.0,regnskurar,0.0022,79.065248381965
10124,0.0,0.0,6.0,regn,0.0022,79.065248381965
10125,0.0,0.0,6.3,none,0.0,40.0
10126,0.0,0.0,5.8,none,0.0,61.63636363636363
10127,0.0,0.0,6.9,regn,0.0077,82.0
10128,0.0,0.0,5.8,regn,0.0,78.875
10129,0.0,0.0,10.2,none,0.0,68.33333333333333
10130,0.0,0.0,11.3,none,0.0,54.708333333333336
10131,0.0,0.0,12.8,none,0.0,50.958333333333336
10132,0.0,0.0,11.9,none,0.0,45.5
10133,0.0,0.0,7.5,none,0.0,35.041666666666664
10134,0.0,0.0,7.2,none,0.0,39.541666666666664
10135,0.0,0.0,9.8,none,0.0,38.166666666666664
10136,0.0,0.0,11.4,none,0.0,41.041666666666664
10137,0.0,0.0,11.8,none,0.0,46.291666666666664
10138,0.0,0.0,12.5,none,0.0,60.291666666666664
10139,0.0,0.0,12.9,none,0.0,64.08333333333333
10140,0.0,0.0,8.6,regn,0.0005,72.20833333333333
10141,0.0,0.0,8.6,regnskurar,0.0005,72.20833333333333
10142,0.0,0.0,4.9,none,0.0,47.041666666666664
10143,0.0,0.0,4.7,none,0.0,49.666666666666664
10144,0.0,0.0,6.0,none,0.0,61.083333333333336
10145,0.0,0.0,5.9,none,0.0,50.75
10146,0.0,0.0,5.1,regn,0.0018000000000000002,86.22222222222223
10147,0.0,0.0,6.0,regn,0.0101,79.065248381965
10148,0.0,0.0,8.4,regn,0.0028,79.065248381965
10149,0.0,0.0,8.4,regnskurar,0.0028,79.065248381965
10150,0.0,0.0,9.9,regn,0.016,79.065248381965
10151,0.0,0.0,9.9,regnskurar,0.016,79.065248381965
10152,0.0,0.0,10.2,regn,0.0073,79.065248381965
10153,0.0,0.0,8.9,regn,0.0019,79.065248381965
10154,0.0,0.0,8.9,regnskurar,0.0019,79.065248381965
10155,0.0,0.0,9.7,regnskurar,0.0038,86.4
10156,0.0,0.0,8.5,regnskurar,0.0047,89.33333333333333
10157,0.0,0.0,9.3,regnskurar,0.0074,87.66666666666667
10158,0.0,0.0,9.8,none,0.0,69.375
10159,0.0,0.0,11.6,none,0.0,75.66666666666667
10160,0.0,0.0,15.8,none,0.0,70.54166666666667
10161,0.0,0.0,11.7,regn,0.0111,71.29166666666667
10162,0.0,0.0,13.1,regnskurar,0.0045000000000000005,82.875
10163,0.0,0.0,13.1,none,0.0,79.79166666666667
10164,0.0,0.0,16.5,none,0.0,80.2
10165,0.0,0.0,19.4,none,0.0,54.54545454545455
10166,0.0,0.0,20.6,none,0.0,66.45833333333333
10167,0.0,0.0,17.6,regnskurar,0.0063,76.125
10168,0.0,0.0,17.6,regn,0.0063,76.125
10169,0.0,0.0,16.5,none,0.0,73.875
10170,0.0,0.0,16.9,none,0.0,67.66666666666667
10171,0.0,0.0,11.5,none,0.0,57.0
10172,0.0,0.0,9.6,none,0.0,51.958333333333336
10173,0.0,0.0,11.2,none,0.0,52.75
10174,0.0,0.0,12.5,none,0.0,56.916666666666664
10175,0.0,0.0,13.4,none,0.005,75.29166666666667
10176,0.0,0.0,14.4,regn,0.0026000000000000003,56.208333333333336
10177,0.0,0.0,11.0,regn,0.0043,71.91666666666667
10178,0.0,0.0,11.0,duggregn,0.0043,71.91666666666667
10179,0.0,0.0,12.8,none,0.0025,81.79166666666667
10180,0.0,0.0,14.2,regnskurar,0.0007,83.79166666666667
10181,0.0,0.0,13.2,none,0.0,87.83333333333333
10182,0.0,0.0,16.2,none,0.0,69.29166666666667
10183,0.0,0.0,19.2,none,0.0,68.25
10184,0.0,0.0,19.7,none,0.0,80.77777777777777
10185,0.0,0.0,15.9,regn,0.013300000000000001,79.065248381965
10186,0.0,0.0,15.3,none,0.0,79.065248381965
10187,0.0,0.0,13.2,regnskurar,0.004200000000000001,51.46666666666667
10188,0.0,0.0,13.5,none,0.0,53.083333333333336
10189,0.0,0.0,13.6,none,0.0,67.45833333333333
10190,0.0,0.0,14.0,none,0.0,59.208333333333336
10191,0.0,0.0,13.1,none,0.0,47.291666666666664
10192,0.0,0.0,15.7,none,0.0,67.29166666666667
10193,0.0,0.0,13.9,none,0.0068,74.45833333333333
10194,0.0,0.0,14.2,none,0.0,72.29166666666667
10195,0.0,0.0,12.8,none,0.0,70.41666666666667
10196,0.0,0.0,11.3,regnskurar,0.0019,75.33333333333333
10197,0.0,0.0,13.2,none,0.0,83.16666666666667
10198,0.0,0.0,21.2,none,0.0,77.875
10199,0.0,0.0,21.3,none,0.0,78.875
10200,0.0,0.0,22.5,none,0.0,53.625
10201,0.0,0.0,14.6,regn,0.0046,53.75
10202,0.0,0.0,15.4,regn,0.028800000000000003,87.41666666666667
10203,0.0,0.0,15.8,none,0.0,78.125
10204,0.0,0.0,16.2,none,0.0,66.16666666666667
10205,0.0,0.0,16.0,none,0.0,68.70833333333333
10206,0.0,0.0,17.5,none,0.0,70.875
10207,0.0,0.0,18.8,none,0.0,62.291666666666664
10208,0.0,0.0,19.7,regnskurar,0.0,57.666666666666664
10209,0.0,0.0,19.5,none,0.0,53.0
10210,0.0,0.0,20.7,none,0.0,53.916666666666664
10211,0.0,0.0,20.0,none,0.0,56.166666666666664
10212,0.0,0.0,21.1,none,0.0,50.875
10213,0.0,0.0,22.1,none,0.0,57.541666666666664
10214,0.0,0.0,18.5,regnskurar,0.0073,71.79166666666667
10215,0.0,0.0,19.4,regnskurar,0.0,71.58333333333333
10216,0.0,0.0,21.0,none,0.0,74.45833333333333
10217,0.0,0.0,21.7,regnskurar,0.0012,72.29166666666667
10218,0.0,0.0,18.0,regn,0.0109,67.91666666666667
10219,0.0,0.0,18.0,regnskurar,0.0109,67.91666666666667
10220,0.0,0.0,17.0,none,0.0,67.70833333333333
10221,0.0,0.0,18.1,regnskurar,0.0,67.66666666666667
10222,0.0,0.0,18.1,regnskurar,0.0001,57.208333333333336
10223,0.0,0.0,24.3,none,0.0,83.41666666666667
10224,0.0,0.0,21.1,regnskurar,0.0025,83.125
10225,0.0,0.0,21.1,regn,0.0025,83.125
10226,0.0,0.0,13.6,regn,0.0589,70.70833333333333
10227,0.0,0.0,16.9,none,0.0,70.58333333333333
10228,0.0,0.0,17.1,none,0.0,67.625
10229,0.0,0.0,18.1,none,0.0,77.04166666666667
10230,0.0,0.0,17.0,regn,0.0119,76.29166666666667
10231,0.0,0.0,15.9,regn,0.0081,63.416666666666664
10232,0.0,0.0,17.6,none,0.001,67.29166666666667
10233,0.0,0.0,12.7,regnskurar,0.0,85.625
10234,0.0,0.0,14.9,none,0.0,76.875
10235,0.0,0.0,14.3,regnskurar,0.0016,78.41666666666667
10236,0.0,0.0,14.0,regn,0.0012,75.45833333333333
10237,0.0,0.0,14.0,regnskurar,0.0012,75.45833333333333
10238,0.0,0.0,11.6,regn,0.009800000000000001,86.0
10239,0.0,0.0,11.8,regnskurar,0.0099,75.625
10240,0.0,0.0,12.5,regnskurar,0.0017,83.29166666666667
10241,0.0,0.0,12.0,regn,0.0077,72.375
10242,0.0,0.0,12.0,regnskurar,0.0077,72.375
10243,0.0,0.0,11.7,regnskurar,0.001,66.83333333333333
10244,0.0,0.0,11.3,regn,0.0063,77.95833333333333
10245,0.0,0.0,11.3,regnskurar,0.0063,77.95833333333333
10246,0.0,0.0,11.4,regnskurar,0.0034,79.20833333333333
10247,0.0,0.0,11.4,regn,0.0034,79.20833333333333
10248,0.0,0.0,11.2,regnskurar,0.0012,78.20833333333333
10249,0.0,0.0,11.5,regnskurar,0.0043,79.29166666666667
10250,0.0,0.0,12.5,regnskurar,0.0016,81.70833333333333
10251,0.0,0.0,13.0,none,0.0,74.0
10252,0.0,0.0,12.3,none,0.0,80.04166666666667
10253,0.0,0.0,12.2,regn,0.0035,74.0
10254,0.0,0.0,12.4,none,0.0009000000000000001,86.70833333333333
10255,0.0,0.0,13.6,none,0.0,74.0
10256,0.0,0.0,12.6,none,0.0,77.0
10257,0.0,0.0,13.8,none,0.0,72.75
10258,0.0,0.0,12.5,none,0.0,74.95833333333333
10259,0.0,0.0,13.4,none,0.0,76.29166666666667
10260,0.0,0.0,14.2,none,0.0,62.583333333333336
10261,0.0,0.0,14.6,regn,0.0043,77.79166666666667
10262,0.0,0.0,14.7,none,0.0012,84.91666666666667
10263,0.0,0.0,11.6,regnskurar,0.0087,85.20833333333333
10264,0.0,0.0,11.6,regn,0.0087,85.20833333333333
10265,0.0,0.0,11.8,regn,0.0003,79.83333333333333
10266,0.0,0.0,14.0,regnskurar,0.0,79.33333333333333
10267,0.0,0.0,13.6,none,0.0,78.5
10268,0.0,0.0,12.8,none,0.0,68.125
10269,0.0,0.0,11.2,none,0.0,69.66666666666667
10270,0.0,0.0,12.7,none,0.0,78.83333333333333
10271,0.0,0.0,12.5,none,0.0,73.29166666666667
10272,0.0,0.0,13.6,none,0.0,73.04166666666667
10273,0.0,0.0,11.1,regn,0.0112,84.66666666666667
10274,0.0,0.0,7.0,regn,0.0024,62.916666666666664
10275,0.0,0.0,4.7,regn,0.0058,73.75
10276,0.0,0.0,9.6,regn,0.0087,89.83333333333333
10277,0.0,0.0,9.7,småhagel,0.0067,77.0
10278,0.0,0.0,9.7,regnskurar,0.0067,77.0
10279,0.0,0.0,9.7,regn,0.0067,77.0
10280,0.0,0.0,10.8,regn,0.0012,81.79166666666667
10281,0.0,0.0,11.7,none,0.0,71.0
10282,0.0,0.0,12.1,none,0.0,81.625
10283,0.0,0.0,12.9,none,0.0,78.25
10284,0.0,0.0,8.8,none,0.0,69.58333333333333
10285,0.0,0.0,9.0,regn,0.0,81.375
10286,0.0,0.0,12.2,none,0.0,84.70833333333333
10287,0.0,0.0,9.1,regnskurar,0.0007,69.83333333333333
10288,0.0,0.0,8.7,regn,0.0192,79.75
10289,0.0,0.0,10.2,regn,0.0007,79.95833333333333
10290,0.0,0.0,12.4,none,0.0003,85.29166666666667
10291,0.0,0.0,11.6,regnskurar,0.0015,83.16666666666667
10292,0.0,0.0,8.9,none,0.0001,84.70833333333333
10293,0.0,0.0,10.0,regn,0.0016,84.16666666666667
10294,0.0,0.0,7.5,regn,0.0109,88.33333333333333
10295,0.0,0.0,7.2,none,0.0,82.875
10296,0.0,0.0,8.0,none,0.0,92.125
10297,0.0,0.0,7.9,regn,0.0039,91.75
10298,0.0,0.0,6.8,regn,0.0022,83.625
10299,0.0,0.0,7.2,regn,0.0095,89.875
10300,0.0,0.0,13.2,regn,0.0034,93.25
10301,0.0,0.0,10.6,regn,0.0015,84.91666666666667
10302,0.0,0.0,9.1,regn,0.0070999999999999995,87.375
10303,0.0,0.0,6.1,none,0.0002,83.41666666666667
10304,0.0,0.0,4.4,none,0.0,88.70833333333333
10305,0.0,0.0,7.9,regn,0.0012,92.08333333333333
10306,0.0,0.0,8.2,regn,0.0040999999999999995,91.29166666666667
10307,0.0,0.0,10.0,none,0.0,85.95833333333333
10308,0.0,0.0,11.3,none,0.0,88.0
10309,0.0,0.0,11.4,none,0.0,86.5
10310,0.0,0.0,2.4,none,0.0,83.41666666666667
10311,0.0,0.0,5.3,regn,0.0003,86.83333333333333
10312,0.0,0.0,9.1,regn,0.0002,92.66666666666667
10313,0.0,0.0,11.5,none,0.0,88.54166666666667
10314,0.0,0.0,10.2,none,0.0003,86.91666666666667
10315,0.0,0.0,9.5,regn,0.006900000000000001,89.04166666666667
10316,0.0,0.0,5.1,regn,0.0209,90.25
10317,0.0,0.0,1.7,regn,0.0031000000000000003,88.375
10318,0.0,0.0,2.9,regn,0.0008,89.875
10319,0.0,0.0,2.9,duggregn,0.0008,89.875
10320,0.0,0.0,5.9,regn,0.0005,86.58333333333333
10321,0.0,0.0,6.7,none,0.0013000000000000002,85.54166666666667
10322,0.0,0.0,8.1,regn,0.0018000000000000002,91.875
10323,0.0,0.0,4.7,none,0.0,87.83333333333333
10324,0.0,0.0,5.9,none,0.0,87.04166666666667
10325,0.0,0.0,6.3,none,0.0005,83.66666666666667
10326,0.0,0.0,6.5,none,0.0007,85.95833333333333
10327,0.0,0.0,5.8,none,0.0015,83.79166666666667
10328,0.0,0.0,4.5,regn,0.0018000000000000002,81.70833333333333
10329,0.0,0.0,4.5,regn,0.005200000000000001,87.95833333333333
10330,0.0,0.0,3.4,regn,0.0005,85.79166666666667
10331,0.0,0.0,2.0,regn,0.0021000000000000003,83.79166666666667
10332,0.0,0.0,3.0,regn,0.0009000000000000001,88.5
10333,0.0,0.0,2.5,none,0.0,89.41666666666667
10334,0.0,0.0,0.2,regn,0.0003,86.16666666666667
10335,0.0,0.0,4.2,none,0.0,84.41666666666667
10336,0.0,0.0,5.4,regn,0.009300000000000001,84.41666666666667
10337,0.0,0.0,2.3,none,0.0002,89.29166666666667
10338,0.0,0.0,2.2,none,0.0,93.70833333333333
10339,0.0,0.0,1.3,none,0.0,89.04166666666667
10340,0.0,0.0,0.0,snöbyar,0.0,81.125
10341,0.0,0.0,-0.5,none,0.0,74.70833333333333
10342,0.0,0.0,-0.7,none,0.0,75.83333333333333
10343,0.0,0.0,-0.8,none,0.0,76.79166666666667
10344,0.0,0.0,-0.6,none,0.0,76.08333333333333
10345,0.0,0.0,-1.6,none,0.0,79.95833333333333
10346,0.0,0.0,-2.7,none,0.0,81.875
10347,0.0,0.0,0.1,regn,0.0031000000000000003,89.79166666666667
10348,0.0,0.0,2.4,none,0.0003,88.33333333333333
10349,0.0,0.0,1.3,regn,0.004900000000000001,89.08333333333333
10350,0.0,0.0,2.0,none,0.0003,83.45833333333333
10351,0.0,0.0,1.7,regn,0.0,86.70833333333333
10352,0.0,0.0,1.0,regn,0.0109,84.66666666666667
10353,0.0,0.0,1.0,snowfall,0.0109,84.66666666666667
10354,0.0,0.0,2.0,none,0.0019,82.91666666666667
10355,0.0,0.0,0.9,snowfall,0.0114,86.125
10356,0.0,0.0,0.9,regn,0.0114,86.125
10357,0.0,0.0,2.1,none,0.0001,76.08333333333333
10358,0.0,0.0,1.5,none,0.0,83.5
10359,0.0,0.0,1.9,snöblandat regn,0.0040999999999999995,84.41666666666667
10360,0.0,0.0,1.9,regn,0.0040999999999999995,84.41666666666667
10361,0.0,0.0,0.7,regn,0.0026000000000000003,79.33333333333333
10362,0.0,0.0,0.7,regnskurar,0.0026000000000000003,79.33333333333333
10363,0.0,0.0,1.2,none,0.0008,87.20833333333333
10364,0.0,0.0,3.7,regn,0.004,93.16666666666667
10365,0.0,0.0,4.1,regnskurar,0.0038,82.79166666666667
10366,0.0,0.0,1.6,regnskurar,0.0015,79.16666666666667
10367,0.0,0.0,1.6,snöbyar,0.0015,79.16666666666667
10368,0.0,0.0,1.6,byar av snöblandat regn,0.0015,79.16666666666667
10369,0.0,0.0,-0.5,regn,0.005,83.20833333333333
10370,0.0,0.0,4.9,regn,0.0002,86.0
10371,0.0,0.0,4.0,regnskurar,0.0004,79.125
10372,0.0,0.0,1.2,none,0.0,83.16666666666667
10373,0.0,0.0,-5.7,none,0.0,79.625
10374,0.0,0.0,-8.1,snowfall,0.0003,82.95833333333333
10375,0.0,0.03,-4.9,snowfall,0.0016,89.20833333333333
10376,0.03,0.02,-10.3,none,0.0,89.70833333333333
10377,0.02,0.02,-10.3,snowfall,0.0002,90.75
10378,0.02,0.01,-2.0,none,0.0,96.70833333333333
10379,0.01,0.0,1.3,none,0.0,95.08333333333333
10380,0.0,0.0,4.0,none,0.0033,92.75
10381,0.0,0.0,5.0,regnskurar,0.0034,81.16666666666667
10382,0.0,0.0,5.0,regn,0.0034,81.16666666666667
10383,0.0,0.0,2.0,regnskurar,0.0001,67.125
10384,0.0,0.0,-1.6,none,0.0,58.791666666666664
10385,0.0,0.0,-3.3,none,0.0,79.45833333333333
10386,0.0,0.0,-2.6,none,0.0007,75.41666666666667
10387,0.0,0.0,-0.1,snowfall,0.0026000000000000003,88.20833333333333
10388,0.0,0.0,-0.1,regn,0.0026000000000000003,88.20833333333333
10389,0.0,0.0,2.9,regn,0.0036000000000000003,89.91666666666667
10390,0.0,0.03,1.1,regn,0.009800000000000001,88.91666666666667
10391,0.0,0.03,1.1,snöblandat regn,0.009800000000000001,88.91666666666667
10392,0.0,0.03,1.1,snowfall,0.009800000000000001,88.91666666666667
10393,0.03,0.0,1.0,regn,0.0149,82.54166666666667
10394,0.03,0.0,1.0,snowfall,0.0149,82.54166666666667
10395,0.0,0.01,1.3,snöbyar,0.0032,66.41666666666667
10396,0.0,0.01,1.3,snowfall,0.0032,66.41666666666667
10397,0.01,0.0,2.5,regn,0.003,88.16666666666667
10398,0.0,0.0,2.6,none,0.0018000000000000002,83.41666666666667
10399,0.0,0.0,0.8,snöbyar,0.0008,83.625
10400,0.0,0.0,0.7,none,0.014,86.04166666666667
10401,0.0,0.0,3.0,none,0.0003,80.29166666666667
10402,0.0,0.0,2.0,snöbyar,0.0006,82.375
10403,0.0,0.0,2.0,regnskurar,0.0006,82.375
10404,0.0,0.01,-0.3,snowfall,0.0009000000000000001,87.33333333333333
10405,0.01,0.02,-0.7,snowfall,0.0026000000000000003,90.70833333333333
10406,0.02,0.06,-0.9,snowfall,0.005200000000000001,88.91666666666667
10407,0.06,0.08,-0.7,snowfall,0.0037,90.41666666666667
10408,0.08,0.07,-0.8,snöbyar,0.0002,90.0
10409,0.07,0.06,-4.5,none,0.0,85.625
10410,0.06,0.07,-3.0,snowfall,0.0016,90.58333333333333
10411,0.07,0.05,-1.2,snöbyar,0.0,89.41666666666667
10412,0.05,0.07,-0.9,regn,0.007,94.5
10413,0.05,0.07,-0.9,snöblandat regn,0.007,94.5
10414,0.05,0.07,-0.9,snowfall,0.007,94.5
10415,0.07,0.04,0.0,snöbyar,0.0003,92.54166666666667
10416,0.04,0.03,0.5,duggregn,0.007,92.5
10417,0.04,0.03,0.5,regn,0.007,92.5
10418,0.04,0.03,0.5,snowfall,0.007,92.5
10419,0.03,0.03,-0.4,regn,0.0008,86.625
10420,0.03,0.03,-0.4,snöbyar,0.0008,86.625
10421,0.03,0.08,-0.9,snöbyar,0.0050999999999999995,91.875
10422,0.03,0.08,-0.9,snowfall,0.0050999999999999995,91.875
10423,0.08,0.1,-1.0,snowfall,0.0038,89.83333333333333
10424,0.1,0.1,-1.8,snöbyar,0.0004,89.375
10425,0.1,0.1,-4.4,snöbyar,0.001,86.29166666666667
10426,0.1,0.1,-5.8,snöbyar,0.0008,85.25
10427,0.1,0.1,-4.4,none,0.0004,84.5
10428,0.1,0.09,-3.5,none,0.0,88.45833333333333
10429,0.09,0.06,-2.1,none,0.0,90.91666666666667
10430,0.06,0.05,1.0,none,0.0,75.375
10431,0.05,0.04,-1.9,none,0.0,60.75
10432,0.04,0.0,4.0,none,0.0,77.29166666666667
10433,0.0,0.0,1.7,none,0.0,84.75
10434,0.0,0.0,-0.9,none,0.0,88.875
10435,0.0,0.01,0.5,none,0.0005,90.29166666666667
10436,0.01,0.01,-1.3,none,0.0,91.375
10437,0.01,0.01,-3.1,none,0.0001,86.875
10438,0.01,0.0,-0.5,snöblandat regn,0.0003,74.875
10439,0.01,0.0,-0.5,snowfall,0.0003,74.875
10440,0.0,0.0,-1.4,none,0.0,73.04166666666667
10441,0.0,0.0,-0.8,snöbyar,0.0,86.33333333333333
10442,0.0,0.0,2.8,regn,0.0,92.0
10443,0.0,0.0,2.4,none,0.0,91.25
10444,0.0,0.0,0.7,snowfall,0.0028,92.83333333333333
